datetime,temperature,humidity,wind_speed,pressure
09.07.2014 19:50:00,15.25,78.0,1.97,980.48
09.07.2014 20:00:00,15.2,78.6,2.09,980.67
09.07.2014 20:10:00,15.13,79.3,2.21,980.72
09.07.2014 20:20:00,15.08,79.0,2.49,980.87
09.07.2014 20:30:00,15.02,80.3,1.98,980.95
09.07.2014 20:40:00,14.82,82.2,2.04,980.8
09.07.2014 20:50:00,14.6,84.5,2.01,980.66
09.07.2014 21:00:00,14.51,84.5,1.88,980.62
09.07.2014 21:10:00,14.42,85.0,2.14,980.54
09.07.2014 21:20:00,14.48,84.0,1.72,980.61
09.07.2014 21:30:00,14.6,83.4,0.56,980.76
09.07.2014 21:40:00,14.61,83.0,0.83,980.8
09.07.2014 21:50:00,14.6,83.9,0.84,980.71
09.07.2014 22:00:00,14.65,83.9,1.3,980.77
09.07.2014 22:10:00,14.67,82.7,1.62,980.95
09.07.2014 22:20:00,14.66,82.7,1.93,980.92
09.07.2014 22:30:00,14.49,83.9,1.83,980.95
09.07.2014 22:40:00,14.32,84.5,1.58,980.93
09.07.2014 22:50:00,14.23,85.3,1.28,980.9
09.07.2014 23:00:00,14.02,86.5,1.53,980.79
09.07.2014 23:10:00,14.06,84.7,1.24,980.78
09.07.2014 23:20:00,14.15,84.4,1.07,980.64
09.07.2014 23:30:00,14.02,85.1,1.24,980.47
09.07.2014 23:40:00,13.95,86.0,1.11,980.4
09.07.2014 23:50:00,13.95,86.4,0.84,980.58
10.07.2014 00:00:00,14.05,86.0,1.58,980.79
10.07.2014 00:10:00,14.02,86.3,1.61,980.76
10.07.2014 00:20:00,14.02,86.6,0.77,980.92
10.07.2014 00:30:00,14.03,86.4,1.43,981.25
10.07.2014 00:40:00,14.0,87.2,1.72,981.45
10.07.2014 00:50:00,13.88,87.8,1.94,981.45
10.07.2014 01:00:00,13.75,88.5,1.5,981.32
10.07.2014 01:10:00,13.73,87.5,1.51,981.18
10.07.2014 01:20:00,13.7,87.4,1.34,981.05
10.07.2014 01:30:00,13.68,87.5,0.92,981.01
10.07.2014 01:40:00,13.68,87.4,1.3,980.99
10.07.2014 01:50:00,13.69,88.6,1.19,980.91
10.07.2014 02:00:00,13.68,88.6,0.98,980.83
10.07.2014 02:10:00,13.73,88.4,1.14,980.87
10.07.2014 02:20:00,13.77,87.7,0.99,980.84
10.07.2014 02:30:00,13.74,87.4,0.83,980.69
10.07.2014 02:40:00,13.65,87.6,0.85,980.6
10.07.2014 02:50:00,13.72,87.7,1.1,980.68
10.07.2014 03:00:00,13.72,87.6,2.34,980.72
10.07.2014 03:10:00,13.67,87.6,2.17,980.64
10.07.2014 03:20:00,13.74,88.0,0.96,980.65
10.07.2014 03:30:00,13.8,88.1,1.51,980.63
10.07.2014 03:40:00,13.73,88.5,1.23,980.63
10.07.2014 03:50:00,13.61,88.5,0.58,980.65
10.07.2014 04:00:00,13.74,88.0,0.29,980.71
10.07.2014 04:10:00,13.75,88.5,1.34,980.64
10.07.2014 04:20:00,13.6,90.4,1.47,980.64
10.07.2014 04:30:00,13.41,91.7,0.8,980.56
10.07.2014 04:40:00,13.29,91.9,0.46,980.49
10.07.2014 04:50:00,13.31,91.4,0.3,980.43
10.07.2014 05:00:00,13.32,91.2,0.29,980.32
10.07.2014 05:10:00,13.35,91.1,0.25,980.45
10.07.2014 05:20:00,13.47,90.3,0.31,980.61
10.07.2014 05:30:00,13.43,89.9,0.61,980.66
10.07.2014 05:40:00,13.43,90.5,0.48,980.72
10.07.2014 05:50:00,13.5,91.2,0.4,980.81
10.07.2014 06:00:00,13.47,90.9,0.34,980.88
10.07.2014 06:10:00,13.55,91.2,0.49,980.99
10.07.2014 06:20:00,13.54,92.0,1.14,981.07
10.07.2014 06:30:00,13.52,93.0,1.05,981.11
10.07.2014 06:40:00,13.46,93.2,1.18,981.16
10.07.2014 06:50:00,13.51,92.9,1.12,981.12
10.07.2014 07:00:00,13.49,93.2,0.56,981.03
10.07.2014 07:10:00,13.58,92.2,0.74,981.04
10.07.2014 07:20:00,13.89,90.2,0.55,981.14
10.07.2014 07:30:00,14.07,89.4,0.48,981.14
10.07.2014 07:40:00,14.3,90.2,0.24,981.23
10.07.2014 07:50:00,14.47,87.7,0.27,981.21
10.07.2014 08:00:00,14.4,87.9,0.49,981.15
10.07.2014 08:10:00,14.15,89.5,1.52,981.24
10.07.2014 08:20:00,13.83,92.3,2.11,981.34
10.07.2014 08:30:00,13.82,93.5,0.86,981.3
10.07.2014 08:40:00,13.89,93.7,0.56,981.25
10.07.2014 08:50:00,13.79,93.9,1.29,981.31
10.07.2014 09:00:00,13.81,94.5,0.82,981.36
10.07.2014 09:10:00,13.95,93.6,0.45,981.37
10.07.2014 09:20:00,13.95,93.0,0.69,981.35
10.07.2014 09:30:00,13.86,94.1,0.51,981.42
10.07.2014 09:40:00,14.0,93.8,1.25,981.46
10.07.2014 09:50:00,14.01,93.6,0.97,981.32
10.07.2014 10:00:00,14.07,93.5,1.69,981.37
10.07.2014 10:10:00,14.19,93.8,0.85,981.24
10.07.2014 10:20:00,14.34,93.0,1.39,981.24
10.07.2014 10:30:00,14.25,93.3,1.87,981.31
10.07.2014 10:40:00,14.26,93.6,1.7,981.36
10.07.2014 10:50:00,14.36,93.6,1.45,981.39
10.07.2014 11:00:00,14.45,93.4,1.32,981.46
10.07.2014 11:10:00,14.58,92.7,1.64,981.49
10.07.2014 11:20:00,14.68,92.5,1.42,981.52
10.07.2014 11:30:00,14.93,92.0,1.37,981.58
10.07.2014 11:40:00,15.07,91.0,1.33,981.6
10.07.2014 11:50:00,15.12,90.3,1.35,981.64
10.07.2014 12:00:00,15.22,90.6,1.64,981.57
10.07.2014 12:10:00,15.6,89.6,1.47,981.45
10.07.2014 12:20:00,16.33,87.9,1.48,981.31
10.07.2014 12:30:00,17.13,86.0,1.41,981.23
10.07.2014 12:40:00,18.11,83.4,1.35,981.11
10.07.2014 12:50:00,18.77,81.5,1.51,981.06
10.07.2014 13:00:00,19.57,79.9,1.0,981.02
10.07.2014 13:10:00,20.76,75.5,0.61,980.89
10.07.2014 13:20:00,21.07,73.9,1.51,980.89
10.07.2014 13:30:00,20.77,74.9,1.9,980.96
10.07.2014 13:40:00,20.83,75.2,1.46,980.73
10.07.2014 13:50:00,21.57,72.3,1.26,980.47
10.07.2014 14:00:00,22.57,68.46,1.48,980.3
10.07.2014 14:10:00,23.43,65.75,1.14,980.18
10.07.2014 14:20:00,23.69,64.61,1.71,980.06
10.07.2014 14:30:00,22.56,69.75,2.8,980.23
10.07.2014 14:40:00,21.1,74.2,4.5,980.55
10.07.2014 14:50:00,21.12,75.1,1.93,980.64
10.07.2014 15:00:00,21.78,73.1,2.59,980.47
10.07.2014 15:10:00,22.7,70.1,0.94,979.94
10.07.2014 15:20:00,21.57,76.1,4.67,981.32
10.07.2014 15:30:00,18.01,89.0,1.79,981.17
10.07.2014 15:40:00,17.72,87.8,3.48,981.39
10.07.2014 15:50:00,17.59,87.8,3.17,981.41
10.07.2014 16:00:00,17.79,85.7,2.04,981.61
10.07.2014 16:10:00,17.58,89.6,0.95,981.88
10.07.2014 16:20:00,17.59,86.9,2.06,981.88
10.07.2014 16:30:00,17.74,84.3,2.47,981.86
10.07.2014 16:40:00,17.62,86.4,0.85,981.93
10.07.2014 16:50:00,17.49,87.3,1.44,981.86
10.07.2014 17:00:00,17.36,88.2,1.54,981.78
10.07.2014 17:10:00,17.39,88.7,2.32,981.69
10.07.2014 17:20:00,17.48,88.5,1.26,981.67
10.07.2014 17:30:00,17.47,89.8,1.48,981.75
10.07.2014 17:40:00,17.6,90.7,0.59,981.84
10.07.2014 17:50:00,17.78,90.7,0.71,981.79
10.07.2014 18:00:00,17.61,92.0,0.97,981.91
10.07.2014 18:10:00,17.59,91.7,1.41,982.04
10.07.2014 18:20:00,17.73,90.8,0.55,982.08
10.07.2014 18:30:00,17.87,90.4,0.53,982.2
10.07.2014 18:40:00,17.86,90.1,1.0,982.3
10.07.2014 18:50:00,17.89,90.8,0.64,982.15
10.07.2014 19:00:00,17.89,89.6,1.02,982.2
10.07.2014 19:10:00,17.75,90.2,1.0,982.32
10.07.2014 19:20:00,17.59,90.6,1.65,982.61
10.07.2014 19:30:00,17.45,91.2,1.59,982.7
10.07.2014 19:40:00,17.33,90.8,2.06,982.74
10.07.2014 19:50:00,17.3,90.1,2.19,982.82
10.07.2014 20:00:00,17.19,90.0,2.28,982.95
10.07.2014 20:10:00,17.12,90.1,1.65,982.99
10.07.2014 20:20:00,17.03,90.3,1.3,983.17
10.07.2014 20:30:00,16.76,91.6,1.02,983.25
10.07.2014 20:40:00,16.64,92.4,0.61,983.33
10.07.2014 20:50:00,16.75,91.9,0.9,983.47
10.07.2014 21:00:00,16.89,91.8,0.66,983.42
10.07.2014 21:10:00,16.9,91.6,1.17,983.4
10.07.2014 21:20:00,16.7,92.5,1.0,983.6
10.07.2014 21:30:00,16.72,93.0,1.19,983.66
10.07.2014 21:40:00,16.73,93.0,1.06,983.83
10.07.2014 21:50:00,16.72,93.0,1.01,983.87
10.07.2014 22:00:00,16.62,93.3,0.46,983.91
10.07.2014 22:10:00,16.6,93.9,0.95,983.97
10.07.2014 22:20:00,16.65,94.0,1.1,984.01
10.07.2014 22:30:00,16.61,94.0,1.33,983.97
10.07.2014 22:40:00,16.59,94.3,1.76,984.05
10.07.2014 22:50:00,16.46,94.5,1.32,984.16
10.07.2014 23:00:00,16.37,95.1,1.14,984.17
10.07.2014 23:10:00,16.25,95.3,1.2,984.31
10.07.2014 23:20:00,16.03,95.5,1.59,984.29
10.07.2014 23:30:00,15.9,96.1,2.49,984.36
10.07.2014 23:40:00,15.8,96.3,1.99,984.46
10.07.2014 23:50:00,15.74,96.0,0.84,984.56
11.07.2014 00:00:00,15.41,95.8,0.4,984.54
11.07.2014 00:10:00,15.27,96.4,0.29,984.57
11.07.2014 00:20:00,15.21,96.7,0.32,984.58
11.07.2014 00:30:00,15.03,96.9,0.2,984.63
11.07.2014 00:40:00,14.95,97.2,0.21,984.57
11.07.2014 00:50:00,14.87,97.3,0.22,984.64
11.07.2014 01:00:00,14.74,97.4,0.27,984.7
11.07.2014 01:10:00,14.61,97.5,0.5,984.69
11.07.2014 01:20:00,14.44,97.7,0.34,984.78
11.07.2014 01:30:00,14.41,97.7,0.35,984.94
11.07.2014 01:40:00,14.15,97.7,0.55,985.03
11.07.2014 01:50:00,14.06,97.9,0.75,985.07
11.07.2014 02:00:00,13.96,98.1,0.43,985.16
11.07.2014 02:10:00,13.83,98.1,0.37,985.24
11.07.2014 02:20:00,13.77,98.3,0.47,985.31
11.07.2014 02:30:00,13.7,98.3,0.32,985.31
11.07.2014 02:40:00,13.64,98.3,0.5,985.3
11.07.2014 02:50:00,13.61,98.5,0.85,985.24
11.07.2014 03:00:00,13.53,98.5,0.42,985.3
11.07.2014 03:10:00,13.45,98.5,0.49,985.33
11.07.2014 03:20:00,13.18,98.5,1.32,985.32
11.07.2014 03:30:00,12.8,98.4,1.89,985.38
11.07.2014 03:40:00,12.62,98.7,1.13,985.36
11.07.2014 03:50:00,12.6,98.9,1.09,985.44
11.07.2014 04:00:00,12.73,99.1,0.86,985.52
11.07.2014 04:10:00,12.68,99.0,0.7,985.54
11.07.2014 04:20:00,12.62,99.1,1.03,985.5
11.07.2014 04:30:00,12.41,99.0,1.56,985.41
11.07.2014 04:40:00,12.21,99.0,2.07,985.32
11.07.2014 04:50:00,12.33,99.3,1.93,985.41
11.07.2014 05:00:00,12.47,99.4,1.14,985.41
11.07.2014 05:10:00,12.66,99.5,0.45,985.52
11.07.2014 05:20:00,12.75,99.4,0.62,985.59
11.07.2014 05:30:00,12.8,99.4,0.56,985.68
11.07.2014 05:40:00,12.83,99.4,0.74,985.62
11.07.2014 05:50:00,12.83,99.3,1.01,985.65
11.07.2014 06:00:00,12.96,99.4,0.44,985.78
11.07.2014 06:10:00,13.36,99.5,0.22,985.9
11.07.2014 06:20:00,13.62,99.2,0.32,985.93
11.07.2014 06:30:00,13.84,98.9,0.48,985.89
11.07.2014 06:40:00,14.01,98.7,0.39,985.93
11.07.2014 06:50:00,14.19,98.6,0.62,985.97
11.07.2014 07:00:00,14.5,98.4,0.56,986.07
11.07.2014 07:10:00,14.88,97.7,0.47,986.13
11.07.2014 07:20:00,15.4,97.0,0.8,986.12
11.07.2014 07:30:00,15.88,96.8,0.7,986.12
11.07.2014 07:40:00,16.39,97.8,0.66,986.21
11.07.2014 07:50:00,16.97,96.8,0.93,986.24
11.07.2014 08:00:00,17.15,95.6,1.3,986.3
11.07.2014 08:10:00,17.54,94.6,1.31,986.34
11.07.2014 08:20:00,17.58,91.4,1.56,986.32
11.07.2014 08:30:00,17.67,87.7,1.45,986.26
11.07.2014 08:40:00,18.63,82.0,1.32,986.23
11.07.2014 08:50:00,19.21,79.9,1.63,986.2
11.07.2014 09:00:00,19.38,79.5,1.77,986.16
11.07.2014 09:10:00,19.98,77.5,1.42,986.06
11.07.2014 09:20:00,20.38,76.3,1.73,986.04
11.07.2014 09:30:00,20.86,75.1,0.75,985.98
11.07.2014 09:40:00,21.64,72.0,0.86,985.94
11.07.2014 09:50:00,22.39,69.84,0.86,985.86
11.07.2014 10:00:00,21.99,69.78,1.77,985.8
11.07.2014 10:10:00,21.72,70.9,1.49,985.78
11.07.2014 10:20:00,22.14,69.79,1.68,985.68
11.07.2014 10:30:00,22.12,69.29,0.95,985.7
11.07.2014 10:40:00,22.06,67.94,1.81,985.67
11.07.2014 10:50:00,21.95,68.86,1.81,985.67
11.07.2014 11:00:00,22.26,68.84,1.19,985.59
11.07.2014 11:10:00,23.02,66.43,1.32,985.5
11.07.2014 11:20:00,23.25,64.5,1.65,985.36
11.07.2014 11:30:00,22.62,66.17,2.01,985.31
11.07.2014 11:40:00,22.89,65.93,1.55,985.24
11.07.2014 11:50:00,22.94,67.27,0.96,985.04
11.07.2014 12:00:00,23.45,65.22,0.95,984.92
11.07.2014 12:10:00,24.14,61.88,0.58,984.76
11.07.2014 12:20:00,23.94,62.51,2.52,984.59
11.07.2014 12:30:00,23.47,63.04,1.79,984.61
11.07.2014 12:40:00,24.21,60.08,2.45,984.62
11.07.2014 12:50:00,23.84,62.29,2.51,984.63
11.07.2014 13:00:00,22.31,71.6,2.06,984.46
11.07.2014 13:10:00,20.91,77.2,1.65,984.58
11.07.2014 13:20:00,20.15,75.3,1.58,984.67
11.07.2014 13:30:00,20.87,74.2,1.22,984.63
11.07.2014 13:40:00,21.13,75.2,2.09,984.78
11.07.2014 13:50:00,20.85,76.2,1.89,984.61
11.07.2014 14:00:00,20.29,78.6,2.29,984.26
11.07.2014 14:10:00,20.18,79.1,3.32,984.02
11.07.2014 14:20:00,20.55,79.2,2.43,983.96
11.07.2014 14:30:00,21.32,77.8,1.67,984.02
11.07.2014 14:40:00,21.61,76.4,2.07,984.07
11.07.2014 14:50:00,21.98,74.9,1.02,984.1
11.07.2014 15:00:00,22.79,71.5,2.18,983.94
11.07.2014 15:10:00,22.68,71.9,2.36,983.81
11.07.2014 15:20:00,23.22,70.2,1.75,983.7
11.07.2014 15:30:00,23.69,67.55,1.61,983.6
11.07.2014 15:40:00,24.37,62.0,1.82,983.43
11.07.2014 15:50:00,24.32,62.6,1.68,983.6
11.07.2014 16:00:00,24.37,63.0,1.16,983.5
11.07.2014 16:10:00,24.01,63.66,2.08,983.43
11.07.2014 16:20:00,23.39,66.4,1.31,983.48
11.07.2014 16:30:00,20.91,74.7,2.87,984.05
11.07.2014 16:40:00,17.79,84.0,4.78,984.24
11.07.2014 16:50:00,17.03,88.4,1.83,984.38
11.07.2014 17:00:00,17.25,89.2,2.06,984.54
11.07.2014 17:10:00,17.4,89.8,1.09,984.55
11.07.2014 17:20:00,17.18,90.0,3.07,984.53
11.07.2014 17:30:00,17.0,90.3,2.86,984.49
11.07.2014 17:40:00,16.99,89.4,4.5,984.43
11.07.2014 17:50:00,16.82,90.6,3.16,984.52
11.07.2014 18:00:00,16.81,91.9,1.57,984.51
11.07.2014 18:10:00,17.0,90.8,1.47,984.49
11.07.2014 18:20:00,17.07,89.6,1.82,984.44
11.07.2014 18:30:00,16.96,90.5,2.2,984.45
11.07.2014 18:40:00,17.04,90.8,0.95,984.47
11.07.2014 18:50:00,17.2,92.2,1.68,984.8
11.07.2014 19:00:00,16.96,93.4,1.12,985.17
11.07.2014 19:10:00,16.82,93.2,2.58,985.72
11.07.2014 19:20:00,16.46,88.6,1.65,985.37
11.07.2014 19:30:00,16.39,90.8,0.76,985.42
11.07.2014 19:40:00,16.35,92.6,1.24,985.23
11.07.2014 19:50:00,16.33,93.7,0.59,985.11
11.07.2014 20:00:00,16.41,94.7,0.36,985.12
11.07.2014 20:10:00,16.42,94.9,1.01,985.27
11.07.2014 20:20:00,16.29,94.6,2.23,985.32
11.07.2014 20:30:00,16.3,94.5,2.29,985.49
11.07.2014 20:40:00,16.4,94.1,0.88,985.56
11.07.2014 20:50:00,16.33,95.0,1.09,985.61
11.07.2014 21:00:00,16.3,96.0,0.31,985.7
11.07.2014 21:10:00,16.3,96.5,0.75,985.83
11.07.2014 21:20:00,16.15,96.5,0.43,985.8
11.07.2014 21:30:00,16.12,96.9,0.34,985.81
11.07.2014 21:40:00,16.04,97.0,1.39,985.82
11.07.2014 21:50:00,15.92,97.2,0.98,985.81
11.07.2014 22:00:00,15.86,97.4,0.83,985.8
11.07.2014 22:10:00,15.81,97.5,0.99,985.86
11.07.2014 22:20:00,15.79,97.5,0.34,985.9
11.07.2014 22:30:00,15.75,97.6,0.34,985.86
11.07.2014 22:40:00,15.69,97.6,0.32,985.79
11.07.2014 22:50:00,15.69,97.7,0.29,985.75
11.07.2014 23:00:00,15.63,97.7,0.44,985.67
11.07.2014 23:10:00,15.63,97.8,0.72,985.68
11.07.2014 23:20:00,15.48,97.7,0.61,985.78
11.07.2014 23:30:00,15.32,97.9,1.35,985.79
11.07.2014 23:40:00,15.52,98.1,0.72,985.7
11.07.2014 23:50:00,15.58,97.6,0.95,985.73
12.07.2014 00:00:00,15.39,94.0,1.94,985.85
12.07.2014 00:10:00,15.26,84.3,2.68,985.87
12.07.2014 00:20:00,15.22,82.4,0.92,985.82
12.07.2014 00:30:00,14.95,82.3,1.04,985.83
12.07.2014 00:40:00,14.72,83.0,0.84,985.85
12.07.2014 00:50:00,14.51,82.7,1.43,985.88
12.07.2014 01:00:00,14.2,83.8,1.01,985.93
12.07.2014 01:10:00,14.16,82.4,1.21,985.96
12.07.2014 01:20:00,14.09,81.3,1.39,986.0
12.07.2014 01:30:00,14.05,81.1,1.0,985.98
12.07.2014 01:40:00,14.14,80.4,1.12,986.01
12.07.2014 01:50:00,13.97,79.9,1.84,986.04
12.07.2014 02:00:00,13.75,80.6,2.13,986.05
12.07.2014 02:10:00,13.57,81.5,0.99,986.05
12.07.2014 02:20:00,13.48,81.8,1.23,986.13
12.07.2014 02:30:00,13.4,82.4,0.63,986.13
12.07.2014 02:40:00,13.3,82.8,1.05,986.14
12.07.2014 02:50:00,13.16,83.2,1.33,986.12
12.07.2014 03:00:00,13.11,82.8,0.86,986.05
12.07.2014 03:10:00,12.89,83.9,0.85,986.03
12.07.2014 03:20:00,12.67,84.7,1.01,985.95
12.07.2014 03:30:00,12.49,86.3,2.02,985.92
12.07.2014 03:40:00,12.31,86.7,2.14,985.94
12.07.2014 03:50:00,11.95,89.0,2.27,986.04
12.07.2014 04:00:00,11.59,90.5,1.2,986.09
12.07.2014 04:10:00,11.6,90.5,0.39,986.16
12.07.2014 04:20:00,11.62,90.7,0.56,986.06
12.07.2014 04:30:00,11.43,91.6,0.23,986.05
12.07.2014 04:40:00,11.44,91.7,0.38,986.03
12.07.2014 04:50:00,11.69,89.9,0.72,986.05
12.07.2014 05:00:00,11.79,90.9,0.52,986.12
12.07.2014 05:10:00,12.36,88.9,0.48,986.14
12.07.2014 05:20:00,13.17,84.4,0.52,986.17
12.07.2014 05:30:00,13.25,84.7,0.6,986.15
12.07.2014 05:40:00,13.1,84.0,0.87,986.13
12.07.2014 05:50:00,12.72,85.1,0.91,986.04
12.07.2014 06:00:00,13.08,83.6,1.1,986.05
12.07.2014 06:10:00,13.65,82.2,0.95,986.05
12.07.2014 06:20:00,14.27,80.7,1.26,986.06
12.07.2014 06:30:00,14.89,79.1,0.76,986.02
12.07.2014 06:40:00,15.72,76.4,0.79,985.93
12.07.2014 06:50:00,15.79,76.0,1.4,985.92
12.07.2014 07:00:00,15.71,76.4,0.96,985.95
12.07.2014 07:10:00,15.82,76.0,1.15,986.04
12.07.2014 07:20:00,15.65,76.6,1.4,986.11
12.07.2014 07:30:00,15.18,78.0,1.44,986.17
12.07.2014 07:40:00,15.64,78.3,1.5,986.11
12.07.2014 07:50:00,15.92,77.6,1.63,986.05
12.07.2014 08:00:00,15.61,77.8,2.35,986.0
12.07.2014 08:10:00,16.13,76.7,1.3,985.98
12.07.2014 08:20:00,15.74,76.0,1.1,986.12
12.07.2014 08:30:00,15.32,76.7,1.11,986.18
12.07.2014 08:40:00,15.32,76.2,0.79,986.16
12.07.2014 08:50:00,15.66,74.1,1.1,986.18
12.07.2014 09:00:00,16.1,71.9,1.93,986.18
12.07.2014 09:10:00,16.16,73.2,1.09,986.15
12.07.2014 09:20:00,16.18,72.4,0.9,986.14
12.07.2014 09:30:00,16.17,71.3,1.06,986.14
12.07.2014 09:40:00,16.59,70.2,1.52,986.07
12.07.2014 09:50:00,16.31,71.2,2.2,986.08
12.07.2014 10:00:00,16.3,71.9,3.05,986.09
12.07.2014 10:10:00,16.32,72.4,1.58,986.15
12.07.2014 10:20:00,16.85,70.1,0.86,986.1
12.07.2014 10:30:00,17.33,68.0,1.62,986.01
12.07.2014 10:40:00,17.23,67.7,1.6,985.93
12.07.2014 10:50:00,17.29,66.86,1.67,985.91
12.07.2014 11:00:00,17.33,67.58,2.16,985.84
12.07.2014 11:10:00,17.7,66.42,2.12,985.81
12.07.2014 11:20:00,17.94,63.94,2.8,985.75
12.07.2014 11:30:00,17.96,65.02,1.91,985.75
12.07.2014 11:40:00,17.54,67.36,3.23,985.74
12.07.2014 11:50:00,17.48,68.59,2.69,985.74
12.07.2014 12:00:00,17.94,68.51,1.88,985.68
12.07.2014 12:10:00,18.23,64.59,2.02,985.62
12.07.2014 12:20:00,18.18,64.81,2.2,985.62
12.07.2014 12:30:00,18.5,63.26,2.59,985.57
12.07.2014 12:40:00,18.22,64.1,3.72,985.56
12.07.2014 12:50:00,18.16,65.14,2.88,985.53
12.07.2014 13:00:00,18.72,62.72,1.69,985.4
12.07.2014 13:10:00,19.03,60.62,1.73,985.29
12.07.2014 13:20:00,19.73,58.37,0.73,985.22
12.07.2014 13:30:00,20.22,58.01,2.02,985.18
12.07.2014 13:40:00,19.92,57.22,2.39,985.14
12.07.2014 13:50:00,19.96,56.89,1.27,985.12
12.07.2014 14:00:00,19.83,57.5,2.47,985.13
12.07.2014 14:10:00,19.51,58.26,2.43,985.06
12.07.2014 14:20:00,19.47,58.92,3.25,985.04
12.07.2014 14:30:00,19.62,57.95,1.82,985.01
12.07.2014 14:40:00,20.09,55.84,2.13,984.97
12.07.2014 14:50:00,20.3,54.61,1.16,984.92
12.07.2014 15:00:00,20.65,53.97,1.39,984.91
12.07.2014 15:10:00,20.48,53.69,1.47,984.94
12.07.2014 15:20:00,20.7,53.4,1.14,984.94
12.07.2014 15:30:00,20.99,52.71,1.11,984.86
12.07.2014 15:40:00,21.28,51.35,1.65,984.74
12.07.2014 15:50:00,21.69,50.33,1.61,984.58
12.07.2014 16:00:00,21.52,49.22,1.99,984.47
12.07.2014 16:10:00,21.13,51.57,1.23,984.42
12.07.2014 16:20:00,21.29,50.65,2.23,984.32
12.07.2014 16:30:00,21.27,50.06,2.12,984.27
12.07.2014 16:40:00,21.71,49.39,2.2,984.21
12.07.2014 16:50:00,21.67,48.19,1.41,984.2
12.07.2014 17:00:00,22.2,45.84,1.38,984.17
12.07.2014 17:10:00,22.11,46.36,1.51,984.11
12.07.2014 17:20:00,22.37,44.97,1.33,984.08
12.07.2014 17:30:00,22.62,45.3,0.66,984.08
12.07.2014 17:40:00,22.92,44.84,0.78,984.08
12.07.2014 17:50:00,22.76,44.77,0.78,984.09
12.07.2014 18:00:00,22.68,44.04,1.15,984.09
12.07.2014 18:10:00,22.51,43.8,0.91,984.1
12.07.2014 18:20:00,22.19,44.5,0.88,984.17
12.07.2014 18:30:00,22.2,45.73,0.52,984.17
12.07.2014 18:40:00,21.95,46.63,0.56,984.27
12.07.2014 18:50:00,21.59,49.12,1.57,984.36
12.07.2014 19:00:00,20.33,57.73,5.29,984.4
12.07.2014 19:10:00,19.61,61.51,5.2,984.48
12.07.2014 19:20:00,19.32,62.68,3.99,984.56
12.07.2014 19:30:00,19.01,63.78,4.15,984.65
12.07.2014 19:40:00,18.81,65.14,3.45,984.77
12.07.2014 19:50:00,18.55,66.78,3.01,984.82
12.07.2014 20:00:00,18.13,68.57,1.29,984.88
12.07.2014 20:10:00,17.79,68.8,3.05,984.86
12.07.2014 20:20:00,17.51,69.25,3.62,984.93
12.07.2014 20:30:00,17.25,70.6,3.41,985.06
12.07.2014 20:40:00,17.05,71.7,2.07,985.19
12.07.2014 20:50:00,16.83,72.9,1.91,985.22
12.07.2014 21:00:00,16.67,74.2,1.52,985.3
12.07.2014 21:10:00,16.53,74.9,0.97,985.32
12.07.2014 21:20:00,16.55,73.0,1.0,985.23
12.07.2014 21:30:00,16.64,70.8,1.11,985.16
12.07.2014 21:40:00,16.64,70.3,1.21,985.28
12.07.2014 21:50:00,16.55,70.5,1.23,985.34
12.07.2014 22:00:00,16.51,70.7,1.17,985.38
12.07.2014 22:10:00,16.6,69.18,1.36,985.3
12.07.2014 22:20:00,16.21,72.7,0.92,985.26
12.07.2014 22:30:00,15.44,76.4,1.89,985.29
12.07.2014 22:40:00,15.36,76.7,2.4,985.37
12.07.2014 22:50:00,15.44,75.4,1.73,985.39
12.07.2014 23:00:00,15.09,76.8,0.69,985.3
12.07.2014 23:10:00,14.39,80.9,2.43,985.3
12.07.2014 23:20:00,14.38,82.3,1.6,985.28
12.07.2014 23:30:00,14.5,81.4,1.82,985.19
12.07.2014 23:40:00,14.12,82.8,1.93,985.2
12.07.2014 23:50:00,14.03,83.4,1.19,985.13
13.07.2014 00:00:00,13.78,84.3,1.59,985.06
13.07.2014 00:10:00,13.61,85.1,1.73,985.05
13.07.2014 00:20:00,13.54,85.6,1.46,984.98
13.07.2014 00:30:00,13.56,85.8,1.27,984.95
13.07.2014 00:40:00,13.36,86.1,1.94,984.85
13.07.2014 00:50:00,13.22,87.5,0.79,984.81
13.07.2014 01:00:00,13.16,88.0,0.67,984.77
13.07.2014 01:10:00,13.03,88.1,0.96,984.75
13.07.2014 01:20:00,12.96,87.9,1.08,984.7
13.07.2014 01:30:00,12.93,89.3,1.38,984.7
13.07.2014 01:40:00,12.77,90.2,1.25,984.68
13.07.2014 01:50:00,12.68,90.7,0.81,984.65
13.07.2014 02:00:00,12.51,90.8,0.93,984.66
13.07.2014 02:10:00,12.33,90.8,1.14,984.69
13.07.2014 02:20:00,12.21,91.3,0.97,984.61
13.07.2014 02:30:00,12.05,91.3,1.19,984.57
13.07.2014 02:40:00,11.86,91.8,0.79,984.5
13.07.2014 02:50:00,11.59,92.4,0.54,984.45
13.07.2014 03:00:00,11.47,92.8,0.71,984.45
13.07.2014 03:10:00,11.44,93.4,1.22,984.33
13.07.2014 03:20:00,11.42,93.5,1.16,984.21
13.07.2014 03:30:00,11.33,93.8,1.12,984.2
13.07.2014 03:40:00,11.18,93.9,0.8,984.18
13.07.2014 03:50:00,10.95,94.1,0.92,984.18
13.07.2014 04:00:00,10.92,94.7,0.78,984.19
